wavelength_nm,R30,R45,R60
6.368740234000000555e+02,3.212300685638617148e-01,3.582189809129482372e-01,1.374249971001145321e+00
6.369924926999999570e+02,3.209217348962298821e-01,3.580424638749520327e-01,1.374263338518845634e+00
6.371110228999999663e+02,3.206786344988276638e-01,3.580223017160752419e-01,1.374088905084158263e+00
6.372294921999999815e+02,3.205018594882662608e-01,3.579625633010612429e-01,1.373730003252232601e+00
6.373479614000000311e+02,3.203134001323918456e-01,3.578856594393086121e-01,1.373426966671632554e+00
6.374664917000000059e+02,3.200930849381091736e-01,3.578213157593863047e-01,1.373577825765166072e+00
6.375849609000000555e+02,3.198853350875415780e-01,3.577663085554344535e-01,1.373954663233490026e+00
6.377034301999999570e+02,3.197135654338255639e-01,3.576642176992745892e-01,1.373673032504635128e+00
6.378219603999999663e+02,3.195692284664617411e-01,3.576579272966646794e-01,1.373684173547545795e+00
6.379404296999999815e+02,3.194152768541113629e-01,3.575150117937694327e-01,1.373764177330294878e+00
6.380589599999999564e+02,3.192558244670872236e-01,3.574640585546514648e-01,1.373436346686663034e+00
6.381774292000000059e+02,3.191625270730117925e-01,3.573652019092118937e-01,1.373515688640102317e+00
6.382959594999999808e+02,3.190835724315814748e-01,3.573337463131200931e-01,1.373960736437356722e+00
6.384144287000000304e+02,3.189603627645684059e-01,3.572640233317299630e-01,1.373896347736237589e+00
6.385329590000000053e+02,3.188580388372907470e-01,3.571587802882814078e-01,1.373923752519500274e+00
6.386514282000000549e+02,3.187907979677325754e-01,3.570541738771215723e-01,1.374042594206815515e+00
6.387699585000000297e+02,3.187748352989483447e-01,3.570350746700005073e-01,1.374554552015274211e+00
6.388884276999999656e+02,3.188326049366244086e-01,3.569119487909661603e-01,1.374478423908110258e+00
6.390069580000000542e+02,3.187271643872463533e-01,3.568430566082293476e-01,1.374262259542230247e+00
6.391254271999999901e+02,3.186466232878775173e-01,3.567703948547843451e-01,1.374112008856490874e+00
6.392439574999999650e+02,3.186105704018143414e-01,3.566039846108091660e-01,1.373906646934391240e+00
6.393624267999999802e+02,3.185235301155062704e-01,3.564749036020362638e-01,1.373627547979130892e+00
6.394809569999999894e+02,3.184427615654850663e-01,3.563644810464839385e-01,1.373222794466268049e+00
6.395994872999999643e+02,3.183950396993069920e-01,3.561538257465517443e-01,1.372844095415944432e+00
6.397179565000000139e+02,3.184247629305532734e-01,3.559157257093858995e-01,1.372464701440152535e+00
6.398364867999999888e+02,3.184038306253570982e-01,3.556672299788861125e-01,1.371988673696265870e+00
6.399550170999999636e+02,3.183621735573014533e-01,3.554907680067811437e-01,1.372198062508054983e+00
6.400734863000000132e+02,3.183653620391705408e-01,3.553291276778959840e-01,1.371888009941052866e+00
6.401920165999999881e+02,3.184062730722354018e-01,3.550260630740096346e-01,1.371771951917588162e+00
6.403105468999999630e+02,3.183992842235238707e-01,3.546996707135475213e-01,1.371510092897731514e+00
6.404290161000000126e+02,3.185270673155509713e-01,3.543603667385715750e-01,1.371642676613883172e+00
6.405475463999999874e+02,3.185196695283754598e-01,3.540488436732729394e-01,1.371917078999215223e+00
6.406660766999999623e+02,3.186136428561767708e-01,3.536116954369032950e-01,1.372649508742467495e+00
6.407846068999999716e+02,3.185972467437888089e-01,3.533446288601957419e-01,1.373073358598401184e+00
6.409030761999999868e+02,3.186359340476495050e-01,3.530573819306514483e-01,1.373235806823846161e+00
6.410216063999999960e+02,3.186538984533383578e-01,3.527643729963257924e-01,1.373930867586604210e+00
6.411401366999999709e+02,3.187230135603391634e-01,3.524916685573325492e-01,1.374540111528269604e+00
6.412586669999999458e+02,3.187702439900712559e-01,3.522782707380329170e-01,1.375162388985345707e+00
6.413771361999999954e+02,3.188970740416689487e-01,3.520185615140600799e-01,1.376036073819241645e+00
6.414956664999999703e+02,3.191321857214725055e-01,3.517771477983424600e-01,1.376792787551299968e+00
6.416141967999999451e+02,3.193712275473333806e-01,3.515404969830523418e-01,1.376834224329165579e+00
6.417327271000000337e+02,3.195692800138724143e-01,3.512559100246487320e-01,1.377289215818435109e+00
6.418512573000000430e+02,3.197979009747161649e-01,3.510371598674066895e-01,1.377093511510262491e+00
6.419697876000000178e+02,3.199499664636917817e-01,3.510122034893196075e-01,1.377656761183667644e+00
6.420883178999999927e+02,3.201729570898499966e-01,3.509077918781320360e-01,1.378232931095181524e+00
6.422068481000000020e+02,3.204952026922737174e-01,3.507749975897593298e-01,1.378141115608588763e+00
6.423253174000000172e+02,3.208326041554342423e-01,3.506797529552899695e-01,1.378287109922851084e+00
6.424438476999999921e+02,3.211224128011885837e-01,3.505523444310682524e-01,1.379198230275738180e+00
6.425623779000000013e+02,3.213890170295327087e-01,3.504310850984703740e-01,1.379824861690093885e+00
6.426809081999999762e+02,3.215263255519020813e-01,3.503408767742630103e-01,1.380816945598840828e+00
6.427994384999999511e+02,3.217665103566708096e-01,3.503089158511718537e-01,1.381518176874548587e+00
6.429179688000000397e+02,3.220030439019647139e-01,3.502826598094044286e-01,1.382322566489786464e+00
6.430364990000000489e+02,3.222807010968230523e-01,3.502731073073743762e-01,1.383117936930432057e+00
6.431550293000000238e+02,3.225831685722285180e-01,3.501879656333946600e-01,1.384172615274615215e+00
6.432735595999999987e+02,3.228940982074430810e-01,3.501614404933260372e-01,1.384725605917703772e+00
6.433920898000000079e+02,3.231946893020221645e-01,3.501852291216487889e-01,1.384993282819900307e+00
6.435106200999999828e+02,3.234296702819763891e-01,3.502079654363066119e-01,1.385188280568145691e+00
6.436291503999999577e+02,3.235844523185947286e-01,3.501860008567135307e-01,1.385900683086776386e+00
6.437476807000000463e+02,3.237265089979710075e-01,3.502402449197732359e-01,1.386269961713318954e+00
6.438662719999999808e+02,3.239096562898964859e-01,3.502671982108163662e-01,1.386227581590894875e+00
6.439848021999999901e+02,3.240690679428097631e-01,3.502849179970619620e-01,1.386649922101779397e+00
6.441033324999999650e+02,3.242303398432172523e-01,3.502754012972359443e-01,1.387094399470695683e+00
6.442218628000000535e+02,3.243424640554328220e-01,3.502708835324476189e-01,1.387751773086775886e+00
6.443403931000000284e+02,3.245368127661174551e-01,3.502873059108866927e-01,1.388376408264278439e+00
6.444589233000000377e+02,3.247542690833749024e-01,3.502207565026210223e-01,1.389272945062869136e+00
6.445774536000000126e+02,3.249801656800908600e-01,3.501965480678768672e-01,1.390033470613700750e+00
6.446960448999999471e+02,3.252203984195904396e-01,3.502730062995810800e-01,1.390666753572466607e+00
6.448145752000000357e+02,3.255597518062157136e-01,3.503677320786613980e-01,1.391520090214769301e+00
6.449331055000000106e+02,3.258743498836183528e-01,3.503498191725762934e-01,1.392346965876832598e+00
6.450516357000000198e+02,3.261519399233845373e-01,3.503400842443530339e-01,1.392776291885637896e+00
6.451701659999999947e+02,3.264033279274622945e-01,3.503604671895068634e-01,1.393138568724114235e+00
6.452887573000000430e+02,3.266537465592053158e-01,3.504296504982293836e-01,1.393791365962596007e+00
6.454072876000000178e+02,3.269655597521118340e-01,3.504412507585085157e-01,1.394141208289119582e+00
6.455258178999999927e+02,3.272791966199643521e-01,3.504769112196235992e-01,1.394425489409149233e+00
6.456443481000000020e+02,3.274507063802301055e-01,3.505263542457267012e-01,1.394734705510320749e+00
6.457629395000000159e+02,3.275762216757006628e-01,3.507024705895783190e-01,1.394982866200750848e+00
6.458814697000000251e+02,3.277187266397218468e-01,3.507377872221693615e-01,1.395193117363363378e+00
6.460000000000000000e+02,3.278399254476766500e-01,3.508455007182573748e-01,1.395216670066151465e+00
6.461185302999999749e+02,3.280369077503624831e-01,3.508524724971689990e-01,1.395105977425836308e+00
6.462371216000000231e+02,3.282095015171647145e-01,3.509105539205932267e-01,1.395509589225555791e+00
6.463556518999999980e+02,3.282387206493367349e-01,3.509823202101767792e-01,1.395618081011944511e+00
6.464741821000000073e+02,3.283133293623037852e-01,3.511762092785875589e-01,1.395661815148411256e+00
6.465927734000000555e+02,3.282687015384750384e-01,3.514524740708520056e-01,1.395412346733417408e+00
6.467113037000000304e+02,3.283911173435624664e-01,3.515696808973329812e-01,1.395207332798692246e+00
6.468298949999999650e+02,3.285184014229468596e-01,3.516804260727403597e-01,1.395254173329946390e+00
6.469484253000000535e+02,3.287117853428978553e-01,3.518381788537799371e-01,1.395595364630048074e+00
6.470669556000000284e+02,3.288677413825838447e-01,3.519113320938707656e-01,1.396083352161725299e+00
6.471855468999999630e+02,3.291385421095041064e-01,3.520869409560142271e-01,1.396838459354567297e+00
6.473040770999999722e+02,3.293196891890072253e-01,3.522127479006351147e-01,1.396918705273542338e+00
6.474226684999999861e+02,3.294440206174329977e-01,3.523514138111743521e-01,1.397053748005576468e+00
6.475411986999999954e+02,3.296532082819514375e-01,3.524854813008434506e-01,1.397905839137435269e+00
6.476597900000000436e+02,3.297440142593557888e-01,3.527005534334565762e-01,1.398270746180216628e+00
6.477783203000000185e+02,3.298297145897359228e-01,3.527594395585723075e-01,1.398679932997412223e+00
6.478969115999999531e+02,3.298924464324320405e-01,3.527289109956817104e-01,1.399213942995053639e+00
6.480154419000000416e+02,3.299212296770338004e-01,3.527279942264313628e-01,1.399659069372197084e+00
6.481340331999999762e+02,3.297782015801344335e-01,3.528106148023817390e-01,1.400177177204458889e+00
6.482525634999999511e+02,3.296336389940133227e-01,3.529324976420617488e-01,1.400690336617810949e+00
6.483711547999999993e+02,3.294755173695605999e-01,3.529511667344319981e-01,1.400959078437106209e+00
6.484896850999999742e+02,3.293582252506220276e-01,3.529858892005115489e-01,1.401525847452503415e+00
6.486082764000000225e+02,3.292365976891755697e-01,3.529178227474112362e-01,1.402374166463465244e+00
6.487268066000000317e+02,3.291853162521012899e-01,3.529139281538747897e-01,1.403121204039333936e+00
6.488453978999999663e+02,3.291283804881671160e-01,3.528493944814699024e-01,1.403892583097822166e+00
6.489639282000000549e+02,3.289757372783217448e-01,3.527492060542514185e-01,1.404518968744320917e+00
6.490825194999999894e+02,3.287370383327195555e-01,3.526376072305351106e-01,1.404639038559167830e+00
6.492011108000000377e+02,3.284706889063227497e-01,3.526029862193549302e-01,1.404792966838720236e+00
6.493196411000000126e+02,3.281996790272557196e-01,3.525808483944093963e-01,1.405392959446755796e+00
6.494382323999999471e+02,3.279246361229904982e-01,3.524764527536087266e-01,1.405812402185625976e+00
6.495567627000000357e+02,3.275842331286332731e-01,3.523547493547368736e-01,1.406325146613592869e+00
6.496753539999999703e+02,3.273456456377067392e-01,3.522116638156929103e-01,1.406697094045412433e+00
6.497939453000000185e+02,3.271804141577190350e-01,3.522011932943062695e-01,1.407367311975326274e+00
6.499124755999999934e+02,3.270179598986949210e-01,3.521403654339342326e-01,1.407473512408008887e+00
6.500310669000000416e+02,3.268922647079469668e-01,3.520637358035947906e-01,1.408441517439247725e+00
6.501496581999999762e+02,3.267054536465621162e-01,3.520373309118720595e-01,1.409422795505077097e+00
6.502681884999999511e+02,3.264586316673416810e-01,3.519819097151237752e-01,1.409695522205098417e+00
6.503867797999999993e+02,3.263870974714965234e-01,3.518693032897974859e-01,1.409833685436921558e+00
6.505053711000000476e+02,3.262490786609220650e-01,3.517823481110801120e-01,1.410778628381963440e+00
6.506239623999999822e+02,3.261014376743135990e-01,3.517146923134727432e-01,1.411210772400103730e+00
6.507424926999999570e+02,3.259292990908279619e-01,3.516960619285026679e-01,1.411637763209276697e+00
6.508610840000000053e+02,3.257435052074438842e-01,3.516098706716671018e-01,1.412204346355317108e+00
6.509796753000000535e+02,3.256241593609865981e-01,3.515533361145821711e-01,1.412264452042265139e+00
6.510982665999999881e+02,3.254119704571832861e-01,3.514409522673587194e-01,1.412343445990130730e+00
6.512167968999999630e+02,3.252030938337724386e-01,3.513055306751325380e-01,1.412321428803909429e+00
6.513353882000000112e+02,3.250525827488731090e-01,3.513263761952702957e-01,1.412413835121557382e+00
6.514539794999999458e+02,3.248730621662873075e-01,3.512454719755852550e-01,1.412170391921710122e+00
6.515725707999999941e+02,3.247167869372774018e-01,3.512156159384318133e-01,1.412085730006926498e+00
6.516911621000000423e+02,3.246037836824913758e-01,3.512361626247654245e-01,1.411740082427258347e+00
6.518096924000000172e+02,3.244242355665608590e-01,3.511873469498650313e-01,1.411143328487823645e+00
6.519282836999999518e+02,3.241841899269098937e-01,3.513061543172414924e-01,1.410996590332131762e+00
6.520468750000000000e+02,3.240041495130523974e-01,3.512886156622211375e-01,1.410884394476085602e+00
6.521654663000000482e+02,3.238720035978079892e-01,3.513195642014514952e-01,1.410889745905284043e+00
6.522840575999999828e+02,3.237227888480917470e-01,3.514513546658519227e-01,1.410593474717446894e+00
6.524026489000000311e+02,3.235999854946433052e-01,3.516635596420682464e-01,1.410776715576912643e+00
6.525212401999999656e+02,3.233935133141678797e-01,3.517805163014350867e-01,1.411043405277481844e+00
6.526398315000000139e+02,3.232735093383432567e-01,3.520135833775627221e-01,1.411209302891248685e+00
6.527583617999999888e+02,3.231779102242535173e-01,3.522399929257314932e-01,1.411565154277584444e+00
6.528769531000000370e+02,3.230758966426022227e-01,3.525312974736529159e-01,1.411851833922024735e+00
6.529955443999999716e+02,3.229159464299844462e-01,3.527715249205041204e-01,1.411883079285306541e+00
6.531141357000000198e+02,3.225673586927343406e-01,3.528900623466516562e-01,1.411496341693010637e+00
6.532327271000000337e+02,3.223962098345041216e-01,3.529636434694888858e-01,1.411490845548035944e+00
6.533513183999999683e+02,3.222259582730074290e-01,3.532973509066644757e-01,1.411471016532163336e+00
6.534699097000000165e+02,3.220862657438270382e-01,3.533921583603014671e-01,1.411346554670936060e+00
6.535885009999999511e+02,3.218317925631741239e-01,3.535897342417014810e-01,1.411243506998864472e+00
6.537070922999999993e+02,3.216977886177125323e-01,3.537106428321074025e-01,1.411959033475735925e+00
6.538256836000000476e+02,3.215797912781072632e-01,3.538734792905969262e-01,1.412217153260175939e+00
6.539442748999999822e+02,3.214383482985233020e-01,3.539535633701660355e-01,1.412519035594100858e+00
6.540628662000000304e+02,3.213494527468855333e-01,3.540436653038165904e-01,1.412971682087729830e+00
6.541814574999999650e+02,3.213292041945855493e-01,3.542538977319735216e-01,1.412649606588235907e+00
6.543000488000000132e+02,3.213823933658675469e-01,3.542869005797075754e-01,1.412853141990629613e+00
6.544186400999999478e+02,3.213807616407352574e-01,3.544046420033425959e-01,1.412833408826450476e+00
6.545372313999999960e+02,3.213255816207223337e-01,3.544268847956785762e-01,1.412239167512120863e+00
6.546558228000000099e+02,3.212579275153423786e-01,3.544784695028685984e-01,1.411620549769810884e+00
6.547744140999999445e+02,3.212526972607275821e-01,3.545786887296867862e-01,1.412301260134104730e+00
6.548930053999999927e+02,3.212163676446920246e-01,3.546921879845778003e-01,1.412987542426880294e+00
6.550115967000000410e+02,3.212301938334429230e-01,3.547784166077421752e-01,1.413193737151147156e+00
6.551302490000000489e+02,3.212611498088927542e-01,3.548576781308586114e-01,1.413699230493763892e+00
6.552488402999999835e+02,3.212155659055666024e-01,3.549356095682657530e-01,1.414080072787381459e+00
6.553674316000000317e+02,3.211874853377728045e-01,3.549306061841542848e-01,1.414729798799283733e+00
6.554860228999999663e+02,3.212017566692186299e-01,3.549431766602761384e-01,1.414880288438838729e+00
6.556046142999999802e+02,3.212727610252070765e-01,3.549892383047908440e-01,1.415323827158479597e+00
6.557232056000000284e+02,3.212493153479063501e-01,3.549722455350322048e-01,1.415974029094057673e+00
6.558417968999999630e+02,3.212674938342298669e-01,3.550271983939501941e-01,1.416633573073295738e+00
6.559603882000000112e+02,3.214198324640286097e-01,3.550828776012876498e-01,1.417810172134379210e+00
6.560790405000000192e+02,3.213763663711518559e-01,3.550996486329387469e-01,1.418781548072957754e+00
6.561976317999999537e+02,3.213537151255699276e-01,3.550389481402395075e-01,1.419297168614556792e+00
6.563162231000000020e+02,3.213411842168637511e-01,3.550616175497501303e-01,1.419527086578788344e+00
6.564348145000000159e+02,3.214019952968600879e-01,3.550553545173412151e-01,1.420045621755201326e+00
6.565534057999999504e+02,3.213565065940591214e-01,3.550836044398693603e-01,1.420543001284558349e+00
6.566720580999999584e+02,3.212504246767341476e-01,3.549613987600824250e-01,1.421325045603811343e+00
6.567906494000000066e+02,3.211749191014257043e-01,3.548551331847373813e-01,1.421781112849064721e+00
6.569092407000000549e+02,3.212303034447227534e-01,3.548036803304739362e-01,1.422579023947314614e+00
6.570278319999999894e+02,3.212640731648137571e-01,3.548580392549399720e-01,1.423181541611287404e+00
6.571464233000000377e+02,3.212665622834690038e-01,3.549463305475032415e-01,1.423823994000239956e+00
6.572650757000000112e+02,3.213076670040497240e-01,3.549436121438840352e-01,1.424696526947617503e+00
6.573836669999999458e+02,3.213665672803888707e-01,3.549598190793889496e-01,1.425555021297613134e+00
6.575022582999999941e+02,3.213927077317658143e-01,3.549723832205582963e-01,1.426216543409188908e+00
6.576209106000000020e+02,3.213602906853076924e-01,3.550130284176566953e-01,1.427182059498243394e+00
6.577395020000000159e+02,3.213265011961982665e-01,3.550925247351938152e-01,1.428102423539886257e+00
6.578580932999999504e+02,3.212993095972797031e-01,3.551161991493617109e-01,1.428899605058642219e+00
6.579766845999999987e+02,3.213024183012544999e-01,3.550126852869343597e-01,1.430261241241085779e+00
6.580953369000000066e+02,3.212975216372132015e-01,3.550393204443645923e-01,1.430897077042149856e+00
6.582139282000000549e+02,3.212993973187748264e-01,3.550945081145632232e-01,1.431510233708855218e+00
6.583325194999999894e+02,3.213000294324744877e-01,3.551599176181946538e-01,1.431913549087657334e+00
6.584511718999999630e+02,3.212996641406419274e-01,3.552162059879677702e-01,1.432454948551149521e+00
6.585697632000000112e+02,3.212048791491155519e-01,3.554331416287229706e-01,1.432761317406657575e+00
6.586883544999999458e+02,3.213247747825402345e-01,3.554363632952630137e-01,1.433745180408241948e+00
6.588070067999999537e+02,3.214226366873615404e-01,3.555210757769131091e-01,1.434740005486065728e+00
6.589255981000000020e+02,3.217015737320599866e-01,3.557254789802336004e-01,1.434975143512013274e+00
6.590441895000000159e+02,3.219812173051780912e-01,3.557688378057768941e-01,1.435680101627382799e+00
6.591628418000000238e+02,3.222814739416056118e-01,3.558363160953894044e-01,1.435851153834330596e+00
6.592814330999999584e+02,3.225582278871720887e-01,3.558413678898075805e-01,1.435575700330354865e+00
6.594000853999999663e+02,3.228444034439451604e-01,3.559162745039214371e-01,1.435882504818267291e+00
6.595186767999999802e+02,3.231695172697942042e-01,3.559398612570661702e-01,1.436238116128645048e+00
6.596372681000000284e+02,3.234830032230073815e-01,3.559997991906999060e-01,1.436462827817480248e+00
6.597559204000000364e+02,3.237308830272045412e-01,3.560135999132748030e-01,1.437121399574385228e+00
6.598745116999999709e+02,3.239970665277762674e-01,3.558681450729955786e-01,1.437444929161951768e+00
6.599931640999999445e+02,3.242528064098768037e-01,3.559043132289964051e-01,1.437473425832886953e+00
6.601117553999999927e+02,3.243862241004627500e-01,3.558326452487510227e-01,1.437913266534966317e+00
6.602304077000000007e+02,3.245945809218062084e-01,3.557052128421172577e-01,1.438314636897328080e+00
6.603489990000000489e+02,3.246897304566668252e-01,3.556145109922955738e-01,1.437880895537141823e+00
6.604675902999999835e+02,3.248255320332266716e-01,3.555207864374774762e-01,1.437986989181041064e+00
6.605862426999999570e+02,3.251181614583484869e-01,3.553981059169817880e-01,1.437276180785768132e+00
6.607048340000000053e+02,3.252542717048657606e-01,3.553257183721845736e-01,1.436746456321995602e+00
6.608234863000000132e+02,3.254702790560722314e-01,3.552166071930283886e-01,1.436016772673065267e+00
6.609420775999999478e+02,3.256261360384435366e-01,3.550494796744983472e-01,1.435302554897978089e+00
6.610607300000000350e+02,3.256998262153472656e-01,3.549343957249928017e-01,1.434923999182202703e+00
6.611793212999999696e+02,3.257695658200926436e-01,3.548565347731135744e-01,1.434170133741490716e+00
6.612979735999999775e+02,3.258433039102557327e-01,3.548142164931500919e-01,1.433477833401093582e+00
6.614165649000000258e+02,3.259385904567456138e-01,3.547905712923939414e-01,1.433465933476819387e+00
6.615352172999999993e+02,3.261141886967230952e-01,3.547852174363054223e-01,1.433391075465750619e+00
6.616538086000000476e+02,3.262349661404896906e-01,3.547169373971221784e-01,1.433878842222685135e+00
6.617724609000000555e+02,3.262915396907763443e-01,3.545547590930080428e-01,1.433893413618080093e+00
6.618910521999999901e+02,3.264026081746567720e-01,3.544927896227089703e-01,1.433882668949631345e+00
6.620097045999999636e+02,3.264574183044405276e-01,3.543126417611621726e-01,1.433846921565812504e+00
6.621283568999999716e+02,3.265846072346914042e-01,3.541855625289638265e-01,1.433111721995394605e+00
6.622469482000000198e+02,3.265954143158276701e-01,3.540334459194648398e-01,1.433113299301600474e+00
6.623656005999999934e+02,3.264578710665209105e-01,3.539653087404499576e-01,1.432683205812818716e+00
6.624841919000000416e+02,3.263929229277847122e-01,3.538005751728112713e-01,1.432801697936508578e+00
6.626028442000000496e+02,3.263753577918470095e-01,3.536552853145106812e-01,1.432471804577026608e+00
6.627214354999999841e+02,3.262573607409886556e-01,3.535391083090711484e-01,1.432266944020077037e+00
6.628400878999999577e+02,3.261392163342713979e-01,3.534175703907984079e-01,1.431522346238722099e+00
6.629587401999999656e+02,3.260860005541518780e-01,3.532267877857033223e-01,1.431150678329774495e+00
6.630773315000000139e+02,3.261962702932250102e-01,3.531431395815316510e-01,1.430799131803525803e+00
6.631959838999999874e+02,3.262492622925997066e-01,3.529871406307780735e-01,1.430081795194164673e+00
6.633145752000000357e+02,3.262691308042928173e-01,3.528535653781978421e-01,1.430080325894789839e+00
6.634332275000000436e+02,3.262795387015622328e-01,3.527089719029993242e-01,1.430179624220514700e+00
6.635518799000000172e+02,3.262301918115186328e-01,3.525744685215035923e-01,1.430074908948706591e+00
6.636704711999999518e+02,3.261635269072571397e-01,3.522472714630252577e-01,1.430250762710807200e+00
6.637891234999999597e+02,3.261326488011043190e-01,3.520499245163056790e-01,1.430590478596470705e+00
6.639077759000000469e+02,3.260574450073239205e-01,3.518345400320052607e-01,1.430832873592400523e+00
6.640263671999999815e+02,3.259685087162191297e-01,3.516349179055350826e-01,1.431030230144662685e+00
6.641450194999999894e+02,3.258354445806586619e-01,3.514174319699403526e-01,1.430361231417099921e+00
6.642636718999999630e+02,3.258415134085825837e-01,3.511846265491060382e-01,1.429745742439924916e+00
6.643822632000000112e+02,3.257657865152589483e-01,3.508925451717574973e-01,1.429770132074600131e+00
6.645009155000000192e+02,3.257594836220324419e-01,3.504957228188320117e-01,1.430087771265206920e+00
6.646195678999999927e+02,3.256539317213729134e-01,3.502238094321303286e-01,1.429906014117432900e+00
6.647381592000000410e+02,3.255340194563037803e-01,3.498810290598263761e-01,1.430217645690010198e+00
6.648568115000000489e+02,3.253297188333636458e-01,3.495067066729892757e-01,1.430159096564347587e+00
6.649754639000000225e+02,3.251128155568124289e-01,3.492439237449921352e-01,1.430034137464565536e+00
6.650941162000000304e+02,3.248854577082354589e-01,3.489219366469226702e-01,1.430040699421695649e+00
6.652127074999999650e+02,3.247342158703003245e-01,3.485628740980634688e-01,1.430474680441141011e+00
6.653313599000000522e+02,3.244174092181466018e-01,3.481700491810287845e-01,1.430964563388710475e+00
6.654500121999999465e+02,3.240950624260762747e-01,3.476816352500811114e-01,1.431157861263181008e+00
6.655686034999999947e+02,3.238431794194305269e-01,3.472400881719089338e-01,1.431896021412202291e+00
6.656872558999999683e+02,3.234490787352147234e-01,3.469319343168893455e-01,1.432674204852485200e+00
6.658059081999999762e+02,3.231154144049981358e-01,3.466822840862203159e-01,1.432978922728339377e+00
6.659245604999999841e+02,3.227413657283919601e-01,3.464113511853000871e-01,1.433066819303330242e+00
6.660431518999999980e+02,3.224777516702093116e-01,3.460806293416984203e-01,1.433403236220093691e+00
6.661618042000000059e+02,3.221708587440365035e-01,3.457566534649054724e-01,1.433689398460717745e+00
6.662804565000000139e+02,3.219453883884920709e-01,3.454757949027985608e-01,1.434271225371949843e+00
6.663991088999999874e+02,3.216914032758144693e-01,3.453047991454661347e-01,1.434729060400160794e+00
6.665177611999999954e+02,3.215003652926106681e-01,3.451624646761188853e-01,1.434784372494793514e+00
6.666363525000000436e+02,3.212459482602307292e-01,3.450035116030856219e-01,1.434705411914658502e+00
6.667550049000000172e+02,3.208514737762789837e-01,3.449550930137123550e-01,1.434636488263486331e+00
6.668736572000000251e+02,3.205316750386320024e-01,3.448703839319026132e-01,1.434631140884492728e+00
6.669923095999999987e+02,3.203009966730129832e-01,3.447824441463447909e-01,1.434425036991580971e+00
6.671109619000000066e+02,3.200579890942052419e-01,3.447312005367264565e-01,1.434171564754975536e+00
6.672295532000000549e+02,3.198070166957887595e-01,3.445867013193634198e-01,1.434109274345308327e+00
6.673482056000000284e+02,3.195850199546690917e-01,3.444587817174534772e-01,1.434304315282040054e+00
6.674668579000000364e+02,3.194572714007937742e-01,3.443375167882448129e-01,1.434311915896705036e+00
6.675855103000000099e+02,3.192971261936303762e-01,3.441992477642202286e-01,1.433910318885849522e+00
6.677041626000000178e+02,3.191238275462962015e-01,3.438919232676094784e-01,1.433411997452292308e+00
6.678228149000000258e+02,3.188947542133374058e-01,3.436008318745604195e-01,1.432633960048064869e+00
6.679414063000000397e+02,3.187182878494973504e-01,3.433443287000401689e-01,1.431713693450881841e+00
6.680600586000000476e+02,3.184749924164205215e-01,3.430507653215797981e-01,1.430677367317602755e+00
6.681787109000000555e+02,3.183723466362112786e-01,3.427379609544593531e-01,1.430634323273578312e+00
6.682973633000000291e+02,3.181772622817108376e-01,3.424963018886286181e-01,1.430274907385830740e+00
6.684160156000000370e+02,3.180974944618099598e-01,3.423419498538504135e-01,1.429517919992086661e+00
6.685346680000000106e+02,3.179170544728609493e-01,3.422118739450545899e-01,1.429052476804840710e+00
6.686533203000000185e+02,3.179103372853771536e-01,3.418992236268980078e-01,1.428282190949887065e+00
6.687719115999999531e+02,3.178517909294011345e-01,3.416763814057504622e-01,1.427916200389000689e+00
6.688905640000000403e+02,3.176791315882854239e-01,3.414348970112905945e-01,1.427749525288442678e+00
6.690092163000000482e+02,3.177222274192970652e-01,3.412050949265739153e-01,1.427579690265332379e+00
6.691278687000000218e+02,3.177045034593053430e-01,3.409288896859253293e-01,1.427541199443262299e+00
6.692465210000000297e+02,3.178195313326951377e-01,3.406231219515594710e-01,1.427629884886196798e+00
6.693651733000000377e+02,3.179247759167727061e-01,3.403926635935982659e-01,1.427996746278859641e+00
6.694838257000000112e+02,3.179912463974113312e-01,3.402101779856317454e-01,1.427926560810266920e+00
6.696024780000000192e+02,3.179898172913592780e-01,3.399024384747769689e-01,1.427899834744601693e+00
6.697211303999999927e+02,3.180438172989770718e-01,3.397284299826059395e-01,1.428275766488006138e+00
6.698397827000000007e+02,3.180944655580879021e-01,3.395694646727333565e-01,1.428425231314651267e+00
6.699583740000000489e+02,3.181280161001909246e-01,3.393652661324254582e-01,1.428442672781041978e+00
6.700770264000000225e+02,3.181072381402025862e-01,3.391469291716729950e-01,1.428720290671519288e+00
6.701956787000000304e+02,3.180487119150995912e-01,3.388382093463247480e-01,1.428562953223231569e+00
6.703143311000000040e+02,3.179683835828367444e-01,3.385657611122107058e-01,1.428254200593688905e+00
6.704329834000000119e+02,3.179881618443539115e-01,3.383311865419473818e-01,1.428108808840561572e+00
6.705516357000000198e+02,3.179415924702177487e-01,3.380565761447473228e-01,1.428150963982878219e+00
6.706702880999999934e+02,3.178759979357668741e-01,3.377725839874667901e-01,1.428317363245715566e+00
6.707889404000000013e+02,3.177315865024759600e-01,3.374274754879302840e-01,1.428776483493125582e+00
6.709075927999999749e+02,3.176991176667011696e-01,3.370938344302152334e-01,1.429230087257326476e+00
6.710262450999999828e+02,3.177560816199258009e-01,3.368015789186764031e-01,1.429703014341286549e+00
6.711448974999999564e+02,3.177899366426041872e-01,3.366617609598569483e-01,1.429967560136145677e+00
6.712635497999999643e+02,3.178183735297113177e-01,3.363547301479460350e-01,1.430511842378716647e+00
