wavelength_nm,R30,R45,R60
4.733297119000000066e+02,3.118812656285707141e-01,3.575281348878382448e-01,1.196771991938805346e+00
4.734448242000000278e+02,3.186054260052305631e-01,3.489164890580292999e-01,1.287643013605488385e+00
4.735599364999999921e+02,3.196378698583813294e-01,3.326321501076270892e-01,1.237807615239604475e+00
4.736750182999999765e+02,3.315852943280336307e-01,3.347867333866159645e-01,1.200640135099508621e+00
4.737901305999999977e+02,3.091889174131975393e-01,3.403560381365822174e-01,1.169314342297669729e+00
4.739052733999999987e+02,3.188281856704312522e-01,3.424489403204358795e-01,1.149077246457450352e+00
4.740203857000000198e+02,3.024329265102040920e-01,3.331769411274569381e-01,1.220638774815071326e+00
4.741354979999999841e+02,3.080114346157581395e-01,3.347302011971396984e-01,1.224029517414446655e+00
4.742506409000000076e+02,3.309254715067940777e-01,3.453740199374317199e-01,1.207781064871743970e+00
4.743657531999999719e+02,3.197514533947659610e-01,3.333568271894934987e-01,1.149024677608912581e+00
4.744808959999999729e+02,3.154207872275949232e-01,3.533737223147938034e-01,1.244976249456935857e+00
4.745960387999999739e+02,3.009149263957905385e-01,3.438522768851667299e-01,1.210437203008068341e+00
4.747111815999999749e+02,2.881839153144096777e-01,3.605208862483678112e-01,1.149706809376753069e+00
4.748263244999999984e+02,3.013114790777074448e-01,3.606317447546276145e-01,1.113929509595393608e+00
4.749414672999999993e+02,2.957080797873561928e-01,3.466684718560609224e-01,1.213921212402866434e+00
4.750566405999999802e+02,3.009143585623288986e-01,3.371000225969157382e-01,1.199310480189092587e+00
4.751717833999999812e+02,3.111934295183206300e-01,3.444644750151233392e-01,1.190726214458615706e+00
4.752869567999999845e+02,2.952145782377779137e-01,3.309320158830045822e-01,1.188549079317570811e+00
4.754021301000000221e+02,3.140869714937906121e-01,3.475659736924591736e-01,1.176248253808528155e+00
4.755173035000000255e+02,3.196232463171256866e-01,3.364063230344160327e-01,1.214358150573169537e+00
4.756324768000000063e+02,3.045187661108507693e-01,3.456681208274945960e-01,1.205314482149060451e+00
4.757476500999999871e+02,3.175712767241589685e-01,3.514872421022018911e-01,1.118557689640690356e+00
4.758628234999999904e+02,3.194250440031279337e-01,3.392704413282262577e-01,1.186904615927728779e+00
4.759780273000000079e+02,3.077507044816658044e-01,3.502708642050071930e-01,1.320303523833157522e+00
4.760932007000000112e+02,3.053268464708245311e-01,3.437694486172296338e-01,1.213749011427412094e+00
4.762084044999999719e+02,3.024505776342986119e-01,3.455000941731373176e-01,1.200635265413753539e+00
4.763236084000000119e+02,3.139905793128829892e-01,3.450182063266883370e-01,1.144533336555286107e+00
4.764388122999999950e+02,3.073464937006560871e-01,3.358564385870934088e-01,1.225564724028390451e+00
4.765540161000000126e+02,3.145119907178302587e-01,3.341163113696222209e-01,1.252214088766526734e+00
4.766692199999999957e+02,3.001960027944549636e-01,3.309533430919363028e-01,1.166440521848908007e+00
4.767844238000000132e+02,3.132603736162359320e-01,3.551306756379045693e-01,1.216314311818015081e+00
4.768996581999999762e+02,2.995122291384423874e-01,3.481042848870551376e-01,1.192912228979655209e+00
4.770148925999999960e+02,3.151983702816610333e-01,3.306146451828950728e-01,1.269770818583132899e+00
4.771300964000000135e+02,2.893727866010314398e-01,3.432291425527980167e-01,1.082155385985010820e+00
4.772453307999999765e+02,3.060340007061115863e-01,3.377224279293906672e-01,1.177159323999887208e+00
4.773605651999999964e+02,3.014191667175829537e-01,3.557276635475791204e-01,1.181553361742561314e+00
4.774757996000000162e+02,3.026842127079644729e-01,3.393848232372652651e-01,1.163363892732772076e+00
4.775910339000000135e+02,3.096836265480049644e-01,3.297195697868267050e-01,1.282814124782223342e+00
4.777062988000000132e+02,3.199590663225266307e-01,3.405164120221729762e-01,1.165389668342346807e+00
4.778215331999999762e+02,3.048828387801984507e-01,3.388801975758226059e-01,1.100854878328947128e+00
4.779367980999999759e+02,3.105628195996535390e-01,3.215428617509693554e-01,1.122298609585694606e+00
4.780520629999999755e+02,2.909046244993701569e-01,3.410995830425240793e-01,1.252881954190411706e+00
4.781672973999999954e+02,2.983165356553321157e-01,3.319915715067633388e-01,1.108044497527465033e+00
4.782825622999999950e+02,3.217924746325286356e-01,3.225424358915498502e-01,1.076721637870337922e+00
4.783978576999999746e+02,3.015005338587116168e-01,3.357644073055807143e-01,1.217330054957414198e+00
4.785131225999999742e+02,3.051617109456974397e-01,3.298761148841929391e-01,1.175288520385407320e+00
4.786283874999999739e+02,3.077121249982088247e-01,3.458543082512359201e-01,1.213628544943736509e+00
4.787436829000000102e+02,2.964682803387648780e-01,3.338730399030355733e-01,1.151436434403700249e+00
4.788589478000000099e+02,3.060140587673845225e-01,3.600479935568713374e-01,1.191861886733700082e+00
4.789742431999999894e+02,3.010755862701299246e-01,3.456884739687111074e-01,1.195945419367397289e+00
4.790895386000000258e+02,3.019097050383124925e-01,3.165162333817628793e-01,1.257150929891460933e+00
4.792048340000000053e+02,2.975080146424653460e-01,3.465086158870114841e-01,1.272527779121903846e+00
4.793201293999999848e+02,3.219179853834795990e-01,3.454850950685783295e-01,1.142118183254635655e+00
4.794354248000000212e+02,3.029723004141466891e-01,3.390103832472067813e-01,1.152187948822524177e+00
4.795507506999999805e+02,3.062629769545082148e-01,3.370928100401380245e-01,1.188929408889370265e+00
4.796660461000000168e+02,2.992247796892953948e-01,3.460058105905935433e-01,1.162869682168725438e+00
4.797813720999999987e+02,3.098929148031876468e-01,3.483951534352184853e-01,1.186888358808808608e+00
4.798966980000000149e+02,3.292211851329077121e-01,3.449139216638480443e-01,1.165712279282832720e+00
4.800120238999999742e+02,3.181992148447250202e-01,3.573233603482501297e-01,1.177365523124901392e+00
4.801273499000000129e+02,3.133272559681956060e-01,3.539485390140351129e-01,1.138792251949302115e+00
4.802426757999999722e+02,3.109213517679415006e-01,3.473866281564919056e-01,1.153913783463470066e+00
4.803580016999999884e+02,3.183021369709016501e-01,3.435948364419788015e-01,1.076285207181823855e+00
4.804733582000000069e+02,3.139230544217547214e-01,3.554194900395740153e-01,1.187275549620720572e+00
4.805886841000000231e+02,3.072405989670657367e-01,3.566243218778722968e-01,1.240466964272678663e+00
4.807040405000000192e+02,3.043344608219714087e-01,3.497352747806519724e-01,1.170400790758961307e+00
4.808193665000000010e+02,3.352679113432821545e-01,3.524795185651136142e-01,1.113085616329841931e+00
4.809347228999999970e+02,2.985027655565714033e-01,3.613655850645094980e-01,1.143915668156580967e+00
4.810500792999999931e+02,3.070675390337564425e-01,3.476909684382268328e-01,1.161395034008630756e+00
4.811654662999999914e+02,2.938430940696398763e-01,3.219652504971447504e-01,1.163847204346942998e+00
4.812808228000000099e+02,3.161187173819252627e-01,3.334705062290893030e-01,1.179134623400821980e+00
4.813961792000000059e+02,3.176739347027599525e-01,3.510347026153549654e-01,1.156954958360872032e+00
4.815115662000000043e+02,2.978936059228469158e-01,3.576904352754059491e-01,1.137473035321060699e+00
4.816269226000000003e+02,2.968321918691571026e-01,3.510831824035257620e-01,1.105039061022654812e+00
4.817423095999999987e+02,3.232333343117281266e-01,3.770536547913478920e-01,1.128503560623390412e+00
4.818576964999999745e+02,2.880173796645780770e-01,3.617304704968858364e-01,1.212824466887816977e+00
4.819730834999999729e+02,3.007580638055724620e-01,3.406189618347814640e-01,1.091948212095231074e+00
4.820884705000000281e+02,3.181312913197746339e-01,3.413391705400811715e-01,1.227036353103305721e+00
4.822038878999999838e+02,3.109971858176825976e-01,3.548111715281774270e-01,1.193659609254920539e+00
4.823192748999999822e+02,3.045471533793284724e-01,3.568408670494320756e-01,1.193773444459584443e+00
4.824346618999999805e+02,3.027052128563446076e-01,3.536149385219949925e-01,1.226802011935514303e+00
4.825500792999999931e+02,2.960667309359720223e-01,3.496057893582676379e-01,1.203286378012052849e+00
4.826654968000000281e+02,3.248055235626524651e-01,3.454517031968920016e-01,1.131281535839022467e+00
4.827809143000000063e+02,2.934757681383563521e-01,3.592707334866979685e-01,1.233006423130890150e+00
4.828963317999999845e+02,3.098952346389857171e-01,3.654253197813837617e-01,1.250728452749035435e+00
4.830117493000000195e+02,3.060307618920841688e-01,3.664986118416321825e-01,1.130215074655699370e+00
4.831271666999999752e+02,3.153295786191752659e-01,3.429856323910086546e-01,1.164608829411701185e+00
4.832426146999999901e+02,3.088914925544112289e-01,3.416719711167353624e-01,1.175788866567389679e+00
4.833580322000000251e+02,3.097537035015425211e-01,3.505566599029823482e-01,1.213218550380196881e+00
4.834734801999999831e+02,3.063329364108779984e-01,3.428612417764482223e-01,1.199945253690188451e+00
4.835889281999999980e+02,3.026828291281322691e-01,3.448621019250128761e-01,1.151092157600630550e+00
4.837043456999999762e+02,3.036911594465582231e-01,3.515091442510126507e-01,1.192986087251843408e+00
4.838197936999999911e+02,2.892999823847610674e-01,3.363966085038815335e-01,1.171521001781532068e+00
4.839352721999999858e+02,3.070363872102562786e-01,3.441633846985600598e-01,1.183097194371545591e+00
4.840507202000000007e+02,3.084858466136766175e-01,3.631569738256828495e-01,1.116423101966477871e+00
4.841661682000000155e+02,3.184067535146249406e-01,3.438448865451955716e-01,1.239320397994332579e+00
4.842816467000000102e+02,3.152267785549154877e-01,3.476392279159333798e-01,1.216088444028263993e+00
4.843970947000000251e+02,3.119477934863341129e-01,3.519670283669607547e-01,1.140078490108781262e+00
4.845125732000000198e+02,3.104286488283769518e-01,3.475287960340526228e-01,1.227755057318753229e+00
4.846280517999999802e+02,3.086062024629349088e-01,3.449802619408738891e-01,1.246753065146623651e+00
4.847435302999999749e+02,3.034561968520229636e-01,3.393753055906223448e-01,1.140376320378145403e+00
4.848590088000000264e+02,3.023145807803318541e-01,3.524300615751355670e-01,1.114781945342785185e+00
4.849744873000000212e+02,3.109082130568844304e-01,3.492147427182692443e-01,1.177996696843392144e+00
4.850899962999999957e+02,3.011030095724846478e-01,3.598975506895920051e-01,1.124083529433024031e+00
4.852054749000000129e+02,3.007574182867887580e-01,3.588213025960045321e-01,1.201740345968161927e+00
4.853209838999999874e+02,3.031954950875748733e-01,3.360447304736701724e-01,1.153025889691867256e+00
4.854364929000000188e+02,3.214714498649108854e-01,3.346960497934921008e-01,1.187963912991618409e+00
4.855519714000000135e+02,2.985751727268525224e-01,3.511745502834040522e-01,1.205535009355669152e+00
4.856674805000000106e+02,3.074339765478985576e-01,3.357957645057936813e-01,1.173465605350924701e+00
4.857830200000000218e+02,3.163193592859226966e-01,3.517137404569797843e-01,1.215740160167339656e+00
4.858985291000000188e+02,3.038444262923395423e-01,3.466910432169120759e-01,1.179332520932822481e+00
4.860140380999999934e+02,2.995057732110196214e-01,3.457003983151183402e-01,1.152509901982712748e+00
4.861295776000000046e+02,2.974829813601442274e-01,3.239633740728291023e-01,1.162946188639303102e+00
4.862450867000000017e+02,3.001244106979070736e-01,3.417764103989572311e-01,1.178735762628378536e+00
4.863606262000000129e+02,2.986425039169602336e-01,3.499948029395457683e-01,1.237884372063251304e+00
4.864761657999999898e+02,3.050593945040127597e-01,3.493118588773390654e-01,1.198157263774018322e+00
4.865917053000000010e+02,3.005878226468742809e-01,3.601967284196811447e-01,1.229156682109583842e+00
4.867072448999999779e+02,2.914521599114552330e-01,3.554087414451889693e-01,1.165473428755648966e+00
4.868227843999999891e+02,3.010789271395210021e-01,3.355024488059105692e-01,1.183331241205943352e+00
4.869383240000000228e+02,3.157088256202523202e-01,3.327663515046266340e-01,1.216844699720223133e+00
4.870538940000000139e+02,3.037046066073380013e-01,3.512496270705595669e-01,1.185960730957370757e+00
4.871694335999999907e+02,3.141548731778265879e-01,3.390456089210566737e-01,1.142199886936330788e+00
4.872850037000000043e+02,3.109875435033683799e-01,3.190285622346564764e-01,1.211459889140555024e+00
4.874005736999999954e+02,3.135865120230808545e-01,3.418277968606057149e-01,1.152440708187247642e+00
4.875161438000000089e+02,3.070935258229982034e-01,3.643530286379369487e-01,1.200616848847174456e+00
4.876317139000000225e+02,3.162560922302910527e-01,3.354777903220237389e-01,1.242931922806410849e+00
4.877472839000000135e+02,3.063637550607104520e-01,3.600685414523576156e-01,1.201851892570685809e+00
4.878628540000000271e+02,3.001137271503113158e-01,3.468014903124791992e-01,1.143815718635328160e+00
4.879784546000000205e+02,2.979961917817138262e-01,3.519569292782196990e-01,1.202118479940539331e+00
4.880940246999999772e+02,3.186944530862420022e-01,3.269907271812174110e-01,1.197877611632036654e+00
4.882096252000000050e+02,3.124599127766489737e-01,3.602255037604409904e-01,1.208262282081553396e+00
4.883252257999999983e+02,2.954401741436639695e-01,3.447186461531207557e-01,1.145811671740423421e+00
4.884408263999999917e+02,3.047232186332290982e-01,3.197660790865679559e-01,1.159054240982789974e+00
4.885564269999999851e+02,3.050561473824618397e-01,3.459451750210348342e-01,1.216086334839249883e+00
4.886720275999999785e+02,2.990784146037167579e-01,3.454192356777254225e-01,1.194014221735515857e+00
4.887876281999999719e+02,3.029657970241186327e-01,3.442016040439063174e-01,1.133237182044066538e+00
4.889032288000000221e+02,3.161919435826823221e-01,3.474407245441905046e-01,1.205971056820139609e+00
4.890188598999999954e+02,3.193794784134210696e-01,3.465810280601055449e-01,1.225657504646963103e+00
4.891344910000000255e+02,2.998604719399023955e-01,3.625045057246895630e-01,1.215001009285959332e+00
4.892500916000000188e+02,3.009477989964698952e-01,3.464989782512379879e-01,1.177458834804817167e+00
4.893657226999999921e+02,3.060934441925475813e-01,3.520484946804191551e-01,1.208230487082254889e+00
4.894813538000000221e+02,2.994855594639262986e-01,3.451265491833949151e-01,1.200134056339750899e+00
4.895969848999999954e+02,2.972552105278206125e-01,3.365376158765016612e-01,1.219583360814520567e+00
4.897126160000000255e+02,3.046353415582247481e-01,3.461640664768346198e-01,1.156095359160224989e+00
4.898282775999999785e+02,3.152220564255828750e-01,3.513273040418870563e-01,1.195155305757264586e+00
4.899439087000000086e+02,3.009748801966157239e-01,3.520353207249904970e-01,1.181345604744593603e+00
4.900595703000000185e+02,3.092741121013694583e-01,3.576508769899660045e-01,1.213685898417252274e+00
4.901752319000000284e+02,3.012419958037409473e-01,3.339932430570576871e-01,1.168216266920251822e+00
4.902908630000000016e+02,3.164731698804734150e-01,3.640000644730883583e-01,1.141863353846105156e+00
4.904065246999999772e+02,3.141179815549867693e-01,3.522783865023458860e-01,1.109486337371519360e+00
4.905221862999999871e+02,3.161791313586697072e-01,3.515130362318627522e-01,1.227475890208828746e+00
4.906378783999999769e+02,3.102522699980269638e-01,3.610362945478406971e-01,1.236859403063768292e+00
4.907535399999999868e+02,3.068606139903046204e-01,3.533760993663559447e-01,1.177166231793719708e+00
4.908692017000000192e+02,2.993744998148968328e-01,3.476018525131192027e-01,1.267967025112638479e+00
4.909848938000000089e+02,3.008914431472524686e-01,3.542730678779150155e-01,1.137801425307627179e+00
4.911005858999999987e+02,3.121900971670609759e-01,3.567335720397269427e-01,1.215482735468648157e+00
4.912162475999999742e+02,3.173793111190197913e-01,3.474493514404193850e-01,1.190755067014837465e+00
4.913319397000000208e+02,3.064091052792533576e-01,3.556673167382984335e-01,1.228657102449247862e+00
4.914476318000000106e+02,3.088147828622854196e-01,3.484705190425892440e-01,1.173047327737684942e+00
4.915633240000000228e+02,3.160163659890183885e-01,3.527729196600322692e-01,1.188787572896887079e+00
4.916790465999999924e+02,3.138383299093382983e-01,3.769443074686605888e-01,1.226165145554898750e+00
4.917947388000000046e+02,3.041983917543359950e-01,3.582020277280488774e-01,1.228843829545970046e+00
